customer_id,country,region,signup_date,age,segment,primary_channel,is_student,has_membership,churn_risk
3742,US,Midwest,2023-05-28,42,Retail,Mobile App,0,0,0.2764446112139226
3743,US,Midwest,2024-06-10,25,Retail,Web,0,1,0.12315630635432552
3744,US,Midwest,2024-01-15,29,Retail,Mobile App,0,0,0.35145206627730635
3745,IN,West,2023-04-26,32,SMB,Web,0,0,0.273764188920502
3746,AU,Midwest,2024-03-20,26,Retail,Web,0,0,0.4435593778717627
3747,US,Midwest,2023-04-21,28,Retail,Mobile App,0,0,0.4500076401790706
3748,US,Northeast,2024-05-13,23,SMB,Web,1,1,0.5550515712595031
3749,UK,West,2024-07-18,25,Retail,Web,0,0,0.30769669184555004
3750,IN,West,2023-07-31,31,Enterprise,Mobile App,0,1,0.0
3751,UK,Midwest,2023-06-05,26,Retail,Mobile App,0,0,0.3457773738856299
3752,CA,South,2023-06-16,40,Retail,Mobile App,0,0,0.5241672955728016
3753,US,West,2023-06-30,40,Retail,Web,0,0,0.7311342169612784
3754,US,West,2023-03-24,39,Retail,Web,0,0,0.5047736748739271
3755,US,Midwest,2023-04-08,40,Retail,Web,0,1,0.3974094722727355
3756,IN,Northeast,2024-01-22,41,Retail,Web,1,0,0.45370672945693213
3757,US,Northeast,2024-03-21,33,Retail,In-Store,0,1,0.39173783686638125
3758,US,Midwest,2024-11-28,18,Retail,Mobile App,0,0,0.39419231716785774
3759,US,South,2023-08-17,44,Retail,Mobile App,0,0,0.5010256869756988
3760,US,Midwest,2023-10-06,32,Retail,Mobile App,0,0,0.433764168900643
3761,IN,Midwest,2023-12-18,24,SMB,Mobile App,0,1,0.16877974888677616
3762,US,South,2024-05-22,25,Retail,Web,0,1,0.0
3763,US,Northeast,2023-04-15,33,Retail,In-Store,0,0,0.27138602382778
3764,CA,West,2023-07-11,18,Retail,In-Store,0,0,0.2537189818189906
3765,UK,West,2023-02-09,32,Retail,Web,0,1,0.44375156088635587
3766,US,South,2024-01-30,42,Retail,Mobile App,1,1,0.4871408647735529
3767,US,Midwest,2024-05-11,25,SMB,Web,0,1,0.10055683529174071
3768,US,South,2024-03-28,48,Retail,In-Store,0,0,0.5103255178482394
3769,US,Northeast,2024-01-15,30,Retail,Web,0,1,0.3234218856342288
3770,US,South,2024-07-05,27,SMB,Web,0,0,0.33534330146950764
3771,US,Northeast,2023-07-23,25,Retail,Web,0,0,0.2725099555646163
3772,US,South,2024-07-14,22,Retail,Mobile App,0,0,0.4838507497004188
3773,US,Northeast,2023-08-27,28,Retail,In-Store,0,0,0.4228368456254511
3774,UK,Northeast,2023-05-09,19,Retail,Mobile App,0,0,0.32219969435396273
3775,US,West,2023-05-08,26,Retail,Web,1,0,0.6428352082254146
3776,US,South,2023-03-03,37,Retail,In-Store,0,0,0.7874065414940745
3777,IN,Northeast,2023-08-26,26,Retail,Mobile App,0,0,0.8966747526458048
3778,US,Northeast,2023-11-29,28,Retail,Web,0,0,0.24421716931970372
3779,US,South,2024-05-12,44,Retail,In-Store,0,1,0.23800150950344767
3780,US,South,2023-06-04,49,Retail,Mobile App,0,0,0.3777630457565043
3781,CA,West,2024-05-31,43,Retail,In-Store,0,0,0.30732200222069195
3782,US,Midwest,2023-05-23,38,Retail,Mobile App,0,1,0.32706767959995775
3783,IN,Northeast,2023-03-27,27,Retail,Web,1,0,0.37472502303186617
3784,UK,Midwest,2024-04-03,56,Retail,Mobile App,0,0,0.2985145828983109
3785,US,South,2023-05-10,28,Retail,Mobile App,0,1,0.7504684145785656
3786,US,Midwest,2023-07-19,28,Retail,Web,0,1,0.29712285399565513
3787,US,West,2023-04-26,24,Retail,Mobile App,0,1,0.3270251835722099
3788,US,South,2024-01-09,57,Retail,Mobile App,0,1,0.5576810280678131
3789,US,Midwest,2024-01-21,36,Retail,Web,0,1,0.2053476686052632
3790,AU,Midwest,2023-06-08,37,SMB,In-Store,0,0,0.26295251609806014
3791,IN,West,2023-06-11,21,Retail,In-Store,0,0,0.3634129992576812
3792,US,West,2023-02-01,30,Retail,Web,0,1,0.022893598905567428
3793,US,South,2024-06-06,44,Retail,Web,0,0,0.39000807596437803
3794,UK,South,2023-09-02,33,Retail,Web,1,0,0.5392540400477103
3795,US,Midwest,2024-08-17,18,Retail,Partner,0,0,0.3958711790770007
3796,US,South,2023-07-10,27,SMB,Mobile App,0,0,0.7660381045509226
3797,IN,West,2024-02-04,34,Retail,Mobile App,0,0,0.5048469657322214
3798,UK,West,2024-07-01,30,Retail,Web,0,1,0.09223453587698634
3799,UK,Midwest,2024-07-09,32,Retail,Web,0,0,0.30306085767030505
3800,US,West,2024-03-06,31,Retail,Web,0,0,0.5073062825463348
3801,US,Northeast,2023-04-25,34,Retail,Web,0,0,0.6295844154418444
3802,IN,Midwest,2023-05-12,21,Retail,Web,0,1,0.47725610564986404
3803,IN,Northeast,2023-09-07,34,Retail,Web,0,1,0.07300813399613182
3804,US,Northeast,2023-10-17,31,Retail,Mobile App,0,0,0.6421460148621875
3805,US,West,2023-02-16,37,SMB,In-Store,0,0,0.44946750763535637
3806,US,Northeast,2023-09-05,32,Retail,Web,0,1,0.06501586510497907
3807,US,West,2023-05-21,27,Retail,Mobile App,0,0,0.39990265495874383
3808,US,South,2023-11-29,24,Retail,Mobile App,0,0,0.41217344083900526
3809,US,Midwest,2023-11-21,44,Enterprise,In-Store,0,0,0.4308981220455541
3810,US,Northeast,2023-03-25,40,Retail,Mobile App,0,0,0.4289712655938057
3811,US,South,2023-07-21,26,Retail,Mobile App,0,0,0.2485548565954159
3812,US,South,2024-07-01,30,Retail,Mobile App,0,0,0.706227237605386
3813,US,Northeast,2023-11-17,36,Retail,Web,0,1,0.06431526038896637
3814,IN,South,2023-08-09,39,Retail,Web,0,1,0.0
3815,US,Midwest,2024-06-08,32,Retail,In-Store,0,1,0.29338588946145255
3816,IN,Midwest,2023-12-21,45,Retail,Mobile App,0,1,0.07548581099993655
3817,US,Midwest,2023-10-13,42,Retail,Mobile App,0,0,0.2861986819288008
3818,IN,West,2023-10-24,18,Retail,Web,0,0,0.3081145116696482
3819,IN,West,2024-02-19,26,Retail,Mobile App,0,1,0.037922677066777086
3820,US,West,2024-02-15,27,Retail,Web,0,1,0.09314965593721182
3821,UK,South,2024-06-11,30,Retail,Web,0,0,0.4271590166493543
3822,US,Northeast,2023-05-05,44,Retail,Web,0,0,0.344972555688025
3823,US,South,2024-03-09,25,Retail,In-Store,0,0,0.2899438995070445
3824,UK,Northeast,2023-08-02,46,Enterprise,Web,0,1,0.12188848511479401
3825,AU,Northeast,2023-11-09,38,Retail,Web,0,1,0.25290685568529975
3826,UK,Northeast,2023-04-02,41,Retail,Web,0,0,0.44804358994166815
3827,IN,Northeast,2023-09-12,41,Retail,Web,0,0,0.5225522556429123
3828,US,West,2024-04-26,33,SMB,In-Store,0,1,0.4095065324000731
3829,US,West,2023-07-01,34,Retail,Partner,0,1,0.11642519093827285
3830,US,Midwest,2024-06-21,39,Retail,Web,0,0,0.5403781849081422
3831,US,South,2024-03-14,35,Retail,Web,0,0,0.7788587115585035
3832,UK,West,2023-04-30,24,Retail,Web,0,0,0.4089035624271275
3833,US,South,2024-06-27,25,Retail,Web,0,0,0.8084198162169576
3834,IN,Midwest,2024-01-12,24,Retail,Mobile App,0,0,0.6744907181856215
3835,CA,Midwest,2023-05-17,41,Retail,Web,0,1,0.20170424665214565
3836,US,Northeast,2024-02-05,42,Retail,Web,0,1,0.29692986957148937
3837,US,South,2024-03-14,24,Retail,Web,1,0,0.5021208227973808
3838,US,West,2023-11-29,29,Retail,In-Store,0,0,0.3596502574246451
3839,US,Northeast,2023-11-14,42,Retail,Web,0,0,0.36246852447868294
3840,US,West,2024-03-28,31,Retail,Web,0,0,0.7219580446757488
3841,US,South,2023-05-16,26,Retail,In-Store,0,1,0.1487843242158271
3842,IN,Northeast,2023-08-28,25,Retail,Mobile App,0,1,0.4490325339520514
3843,US,South,2023-09-21,26,Retail,Mobile App,0,0,0.5064735716842557
3844,US,Midwest,2024-04-22,39,SMB,Web,0,0,0.3282077251344285
3845,US,Midwest,2023-04-15,32,Retail,Mobile App,0,0,0.6316939838797824
3846,US,Midwest,2023-07-07,20,Retail,Web,0,0,0.6398397997599883
3847,US,West,2023-10-08,33,Retail,Web,1,1,0.3115926292567155
3848,US,Northeast,2024-03-22,23,Retail,Mobile App,0,0,0.4744374386898423
3849,US,Midwest,2023-06-08,30,Retail,Web,0,0,0.7263989242062512
3850,CA,Northeast,2023-11-02,30,Enterprise,Mobile App,0,1,0.1425370441567158
3851,US,Midwest,2023-10-11,56,SMB,Web,1,0,0.4350670968919512
3852,US,Northeast,2023-08-03,37,Retail,Web,0,0,0.4132886503855529
3853,IN,Northeast,2023-04-19,18,Retail,Web,0,0,0.6660789002796914
3854,US,Midwest,2024-10-07,40,Retail,Web,0,1,0.19779246818205642
3855,AU,South,2023-09-15,26,Retail,Web,0,0,0.6461034929853127
3856,AU,Midwest,2023-12-06,41,Retail,In-Store,0,0,0.6076066071703687
3857,US,Midwest,2023-10-19,23,Retail,Web,0,1,0.1946399106065193
3858,US,West,2023-09-08,20,SMB,Mobile App,0,1,0.1693557846844359
3859,US,Midwest,2023-09-21,45,Retail,Web,0,0,0.41431992764479786
3860,US,Midwest,2023-03-14,40,SMB,Web,0,0,0.7451611829947293
3861,US,West,2023-04-15,30,SMB,Web,0,0,0.7271068255916113
3862,IN,Midwest,2023-07-27,37,Retail,Mobile App,1,0,0.6701782856231316
3863,UK,South,2023-08-10,31,Retail,In-Store,0,0,0.7253970485514019
3864,UK,West,2023-03-21,43,Retail,Mobile App,0,0,0.499615534602638
3865,US,West,2023-04-18,40,Retail,Mobile App,0,0,0.5242969228784573
3866,IN,South,2023-05-07,27,Retail,Web,0,0,0.24625771792529194
3867,US,Northeast,2024-06-10,37,SMB,Mobile App,1,0,0.765054843634168
3868,IN,Midwest,2024-08-11,42,Retail,Web,0,0,0.28768881768524746
3869,IN,West,2024-04-11,41,Retail,Web,0,0,0.3246092411389903
3870,US,Midwest,2023-03-25,41,Retail,In-Store,0,0,0.2854421278884267
3871,CA,South,2023-02-07,29,SMB,Web,0,0,0.33570407256112433
3872,IN,West,2023-02-23,29,Retail,Mobile App,1,0,0.31997577475834027
3873,US,Northeast,2023-11-11,38,Retail,In-Store,0,0,0.7350146404730702
3874,US,South,2024-01-24,36,Retail,Mobile App,0,0,0.5797980261833526
3875,US,Midwest,2023-07-20,46,Retail,In-Store,0,1,0.03658056508000787
3876,US,Midwest,2023-06-20,35,Retail,Web,0,1,0.22047270976880357
3877,UK,West,2023-07-04,33,Retail,Web,0,0,0.46942654568276143
3878,US,Midwest,2023-04-26,43,Retail,Web,0,0,0.6954426718080301
3879,AU,Northeast,2023-08-19,37,Retail,Partner,0,1,0.5288407158608318
3880,IN,South,2023-08-08,19,Retail,Web,0,1,0.2653317729141317
3881,US,Northeast,2023-06-09,35,SMB,Web,0,1,0.18199629880049822
3882,US,Northeast,2023-07-11,27,Retail,Web,0,0,0.41999002191685797
3883,CA,Midwest,2023-06-16,30,Retail,In-Store,0,1,0.2623990046649424
3884,US,West,2023-03-09,27,Retail,Mobile App,0,0,0.5032826362721472
3885,US,Northeast,2023-05-09,34,Retail,In-Store,0,0,0.4832398911314816
3886,IN,Northeast,2024-02-09,49,Retail,Web,0,1,0.2132316088729217
3887,IN,Northeast,2023-03-05,49,Retail,In-Store,0,1,0.24469932196877048
3888,AU,South,2024-03-15,33,Retail,Web,1,1,0.22607678983291976
3889,UK,South,2023-08-07,41,Retail,Web,1,0,0.4238169683870513
3890,US,South,2024-02-26,33,Retail,In-Store,0,1,0.39070137357659723
3891,US,South,2025-03-12,33,Retail,Web,0,1,0.22525454868747818
3892,US,South,2023-07-19,40,SMB,Mobile App,0,1,0.08104100480192998
3893,IN,South,2024-08-26,25,Enterprise,Mobile App,0,0,0.7188426612466374
3894,US,West,2023-12-24,21,Retail,Mobile App,0,1,0.05501953308093137
3895,US,South,2024-08-27,40,Retail,Mobile App,1,0,0.7045553157779237
3896,US,West,2023-08-09,40,Enterprise,Web,0,1,0.16245458570607058
3897,US,Northeast,2023-07-30,41,Retail,Mobile App,0,0,0.47320248329912507
3898,US,Northeast,2023-01-31,35,Retail,Web,0,0,0.42954854612767296
3899,US,South,2023-08-23,38,Retail,Web,0,1,0.33449706960901815
3900,US,Midwest,2023-08-23,29,Retail,Web,1,1,0.279315652444019
3901,US,West,2024-11-16,50,Retail,Mobile App,0,1,0.25187244665947367
3902,AU,West,2024-05-11,43,Retail,Mobile App,0,1,0.0
3903,US,South,2023-07-09,36,Retail,Web,0,0,0.4959599197891842
3904,US,West,2023-10-11,37,Enterprise,Web,0,0,0.32242299798589763
3905,US,Northeast,2023-09-15,33,Retail,Mobile App,0,0,0.4725754852467229
3906,CA,South,2024-08-15,30,Retail,Web,0,0,0.3387381159105842
3907,US,Midwest,2023-10-09,21,Retail,Web,0,0,0.4642689149776243
3908,US,South,2023-03-09,48,Retail,Mobile App,0,0,0.5051172991348746
3909,US,South,2024-07-20,26,SMB,Mobile App,0,0,0.28719715387822
3910,US,South,2024-01-31,34,Retail,In-Store,1,0,0.6983848372117757
3911,CA,Northeast,2023-03-23,23,Retail,Web,0,0,0.41693915807401505
3912,IN,Midwest,2024-05-07,46,Retail,Web,0,0,0.6657554776253303
3913,IN,Midwest,2024-09-29,35,Retail,Mobile App,0,1,0.5643957440152431
3914,US,Northeast,2023-03-27,38,SMB,In-Store,0,0,0.5491789253997498
3915,AU,Northeast,2023-11-25,47,Retail,Web,0,0,0.8561083658735464
3916,IN,Midwest,2024-01-05,24,Retail,Partner,0,0,0.3393272298136144
3917,CA,West,2023-08-22,32,SMB,Mobile App,0,1,0.23963890945115995
3918,US,Northeast,2023-08-18,28,Retail,Web,0,1,0.06869408990497478
3919,IN,West,2023-04-10,37,Retail,In-Store,0,0,0.532397781360781
3920,US,Midwest,2023-05-03,37,Retail,Web,0,1,0.3386803487493841
3921,US,Midwest,2023-11-16,25,Retail,Web,0,0,0.8582013576038341
3922,US,Northeast,2023-05-20,34,Retail,Partner,0,0,0.8038699836924952
3923,IN,Northeast,2023-05-14,19,SMB,Web,0,0,0.2755393755973906
3924,IN,Midwest,2023-09-12,28,Retail,Mobile App,0,1,0.29408461479945036
3925,US,West,2023-07-27,42,Retail,Web,0,0,0.3809357752640577
3926,US,Midwest,2023-02-28,43,Retail,In-Store,0,1,0.5778278253552459
3927,US,South,2023-08-22,40,Retail,Web,0,0,0.6663647334730289
3928,US,South,2023-08-16,30,Retail,Mobile App,0,0,0.2223728500304089
3929,UK,South,2024-02-24,45,Retail,Web,0,0,0.5300734554072223
3930,US,West,2024-06-23,20,SMB,Web,0,1,0.2838047815440703
3931,CA,Midwest,2023-09-16,35,Retail,Mobile App,0,0,0.6831839042701381
3932,UK,South,2023-06-02,27,Retail,Mobile App,0,0,0.5164195515782217
3933,IN,South,2023-01-29,22,SMB,Mobile App,1,0,0.43012322542444525
3934,US,South,2023-09-14,31,Retail,Web,0,1,0.25659305389852094
3935,IN,Midwest,2024-01-01,25,SMB,Mobile App,0,1,0.7257056150688834
3936,UK,South,2023-04-25,42,Retail,Mobile App,0,0,0.4356294820512908
3937,CA,Northeast,2023-05-13,44,Retail,Web,0,0,0.43789222967797226
3938,US,West,2024-01-24,53,Retail,Web,0,1,0.28874534501827226
3939,US,West,2023-07-11,27,SMB,Web,1,0,0.3549111481133673
3940,US,South,2023-04-16,36,Retail,Mobile App,0,0,0.3878002003805922
3941,US,Northeast,2023-04-24,37,Retail,Web,0,1,0.0591604119530109
3942,US,Northeast,2024-01-21,36,Retail,Web,0,1,0.4885735162808514
3943,US,Northeast,2023-03-01,23,Retail,In-Store,0,1,0.5460152822391462
3944,UK,South,2023-12-05,39,Retail,Partner,0,0,0.6178468651342044
3945,US,Midwest,2024-02-23,38,Retail,Web,1,0,0.4098693795438537
3946,US,Midwest,2023-09-11,18,Retail,Web,0,0,0.6395760632185081
3947,AU,Northeast,2024-03-02,26,Retail,Mobile App,0,0,0.2614409119056722
3948,CA,South,2023-09-07,21,Retail,Web,0,1,0.2322059392458397
3949,UK,Northeast,2024-04-08,35,SMB,Web,1,1,0.5953448199514333
3950,US,West,2023-11-14,33,Retail,Web,0,0,0.3265110628895094
3951,IN,Midwest,2023-05-09,35,Retail,Mobile App,0,1,0.29957183574251667
3952,IN,Midwest,2023-02-19,35,Retail,Mobile App,0,0,0.5600189602685689
3953,US,Northeast,2023-02-21,18,SMB,Web,0,0,0.22095191171870776
3954,US,West,2024-06-30,48,Retail,Mobile App,1,0,0.4025151747620125
3955,US,West,2023-09-02,27,Retail,Mobile App,0,0,0.2781242200636804
3956,CA,Midwest,2024-04-06,23,Retail,Web,0,0,0.3209590089206109
3957,US,Midwest,2023-08-15,21,Retail,Partner,0,0,0.32965799898201387
3958,IN,Midwest,2023-11-20,36,Retail,In-Store,0,0,0.4965782184035386
3959,US,Northeast,2023-07-13,18,Retail,Web,0,0,0.34822116389252844
3960,UK,Midwest,2024-10-09,25,Retail,Web,0,0,0.44256763910806957
3961,US,West,2023-07-10,26,Retail,Mobile App,0,1,0.19608657377070537
3962,UK,West,2023-10-24,32,Retail,Web,1,0,0.31234656915407816
3963,IN,Midwest,2024-07-20,37,Retail,In-Store,0,1,0.28072361926403727
3964,US,West,2024-06-12,27,SMB,Partner,0,0,0.492502888950419
3965,US,South,2023-06-29,24,Retail,Web,0,0,0.7483702264610932
3966,IN,South,2023-08-11,27,Retail,Web,0,0,0.5348408674707621
3967,AU,South,2024-03-29,46,Retail,Web,0,0,0.5535096528038086
3968,CA,South,2024-11-30,30,SMB,Mobile App,0,0,0.47666001729724045
3969,IN,Northeast,2024-10-13,48,Retail,In-Store,0,1,0.14682987423198457
3970,US,South,2023-07-28,32,Retail,Mobile App,0,1,0.0
3971,CA,South,2023-06-11,45,Retail,Mobile App,0,1,0.10201354994879162
3972,US,Northeast,2023-04-04,29,Retail,Partner,0,1,0.24100218272493223
3973,IN,Midwest,2023-09-01,26,Retail,In-Store,0,1,0.08259558449067801
3974,US,Northeast,2023-04-02,48,SMB,Mobile App,0,0,0.6154549822815654
3975,US,Northeast,2023-02-20,18,Retail,Web,0,0,0.582036635105515
3976,US,West,2024-03-02,28,SMB,Web,0,1,0.48779559544026424
3977,IN,Northeast,2023-08-31,27,Retail,Mobile App,0,0,0.67648859993499
3978,US,West,2023-06-13,32,Retail,Web,0,0,0.6236575409889489
3979,IN,Northeast,2023-10-06,29,Enterprise,In-Store,0,1,0.09136016683175201
3980,IN,West,2024-05-11,30,Retail,Mobile App,0,0,0.42090026190736785
3981,US,West,2023-08-23,48,Enterprise,Web,0,0,0.2412230007498337
3982,US,Midwest,2023-11-03,33,SMB,Web,0,1,0.3084898665067598
3983,UK,Northeast,2024-02-02,40,Retail,In-Store,1,1,0.7546284529366946
3984,US,South,2023-10-29,32,Retail,Web,0,1,0.040897676039453976
3985,CA,South,2023-02-16,24,Retail,Mobile App,0,0,0.4428135988649564
3986,CA,South,2023-09-08,46,Retail,Web,1,1,0.2815495195771597
3987,UK,West,2023-12-15,41,Retail,Web,1,1,0.17848338836024952
3988,US,Midwest,2023-10-20,26,Retail,Web,0,0,0.3788520479145963
3989,US,West,2023-10-18,29,Retail,In-Store,0,0,0.29475801324364853
3990,US,West,2023-11-02,40,Retail,Mobile App,0,1,0.085945595590898
3991,UK,West,2023-07-28,31,Retail,In-Store,0,0,0.30485542220503936
3992,IN,Northeast,2023-12-21,46,Retail,Mobile App,0,0,0.41161699699242627
3993,UK,South,2023-08-22,46,Enterprise,In-Store,0,1,0.21079351122102236
3994,US,West,2023-12-11,35,Retail,Web,0,1,0.11913068727025465
3995,IN,West,2023-12-11,28,Retail,Mobile App,0,1,0.22953003793908616
3996,US,West,2024-04-18,36,Enterprise,Partner,0,0,0.45238172664175347
3997,US,Northeast,2023-03-14,34,Retail,Mobile App,0,0,0.4461936192677892
3998,US,Northeast,2023-09-20,52,Retail,Mobile App,0,0,0.3181710950112694
3999,UK,West,2023-11-09,48,SMB,Mobile App,0,0,0.38766575264121317
4000,IN,South,2023-10-27,27,Retail,Web,0,1,0.15058231197012079
4001,US,West,2024-02-24,29,SMB,Mobile App,1,1,0.29898854117024287
4002,US,West,2024-01-15,33,Enterprise,Mobile App,0,0,0.8350331644148616
4003,US,Midwest,2023-06-29,26,Retail,Mobile App,0,1,0.08080994562949413
4004,US,Northeast,2023-12-29,27,SMB,Mobile App,0,0,0.4849427378902878
4005,CA,Midwest,2023-04-27,29,SMB,Mobile App,0,1,0.443414829992675
4006,US,Midwest,2023-05-15,42,Retail,Mobile App,0,0,0.33487145768037596
4007,US,Northeast,2023-05-20,26,Retail,Mobile App,0,0,0.5843842501043672
4008,UK,South,2023-04-07,42,Retail,Mobile App,0,0,0.4956292686255881
4009,US,South,2023-05-07,38,Retail,Web,0,0,0.5741613571033521
4010,US,South,2023-08-24,40,SMB,In-Store,0,0,0.4169642972454284
4011,UK,West,2023-03-11,33,Retail,Web,0,0,0.8014448853186547
4012,US,South,2024-05-13,35,Retail,Mobile App,0,0,0.5588975296583412
4013,UK,West,2023-08-26,27,Enterprise,In-Store,0,1,0.1250891044782711
4014,US,Northeast,2023-11-20,28,Enterprise,In-Store,0,0,0.5602481627679516
4015,CA,South,2023-05-30,50,Retail,Web,0,1,0.4270167379917973
4016,IN,Northeast,2024-01-09,47,Retail,Partner,1,0,0.38413891349926677
4017,IN,Midwest,2023-09-30,32,Retail,Web,0,0,0.5305631367622686
4018,UK,South,2024-07-03,41,Retail,Web,0,1,0.13618993301421756
4019,IN,West,2023-03-22,18,Retail,Mobile App,0,1,0.3745534750467717
4020,US,West,2023-11-14,24,Retail,Mobile App,0,0,0.4478930271809412
4021,US,South,2023-10-10,27,Retail,Web,0,1,0.15963205711570494
4022,US,Northeast,2024-02-27,43,Retail,Web,0,0,0.5029706383196205
4023,IN,Midwest,2023-05-01,40,Retail,Mobile App,0,1,0.24327803121434388
4024,UK,Northeast,2023-09-23,39,SMB,Mobile App,0,0,0.38008287438700705
4025,US,West,2023-12-22,18,Retail,Web,0,0,0.38383929833113134
4026,US,West,2023-06-17,37,Retail,Web,0,1,0.3824718315761017
4027,IN,West,2024-02-11,39,Retail,Web,0,0,0.41576297289773484
4028,CA,Midwest,2023-12-22,18,Retail,Mobile App,0,1,0.31975344573925446
4029,US,West,2023-11-13,36,Retail,Web,0,0,0.44238567113785476
4030,IN,Midwest,2023-10-28,33,Retail,Web,1,0,0.5216661126572739
4031,US,Northeast,2023-08-04,33,SMB,Web,0,0,0.4678045633841375
4032,IN,South,2024-04-29,18,Retail,Mobile App,0,0,0.6110087946975753
4033,CA,Northeast,2023-11-24,18,SMB,Partner,0,0,0.5012768919749165
4034,US,Northeast,2023-06-14,37,Retail,Web,0,0,0.3010797573464953
4035,US,Northeast,2024-02-05,23,SMB,Mobile App,0,0,0.5908854434561646
4036,US,South,2023-12-06,45,SMB,Mobile App,0,0,0.5889229862292866
4037,IN,Northeast,2023-06-08,44,Retail,In-Store,0,1,0.06223787495369143
4038,UK,Northeast,2023-08-05,30,Retail,Web,0,0,0.32086614410412745
4039,CA,Northeast,2023-09-23,36,Retail,Mobile App,0,0,0.4142900212619331
4040,US,West,2024-05-02,32,SMB,Mobile App,0,0,0.37457805518752263
4041,UK,Midwest,2024-04-12,39,SMB,Web,0,0,0.4977548860009119
4042,US,West,2023-04-22,25,Retail,Web,0,0,0.26225016812071467
4043,IN,Northeast,2023-03-08,43,Retail,Mobile App,0,1,0.4602145871922115
4044,US,Northeast,2023-07-15,41,Retail,In-Store,0,0,0.6478518784871277
4045,US,Midwest,2023-11-03,41,Retail,Partner,0,1,0.23351261826207187
4046,US,Northeast,2023-07-01,26,Retail,Mobile App,1,1,0.2684330726560159
4047,US,Northeast,2023-05-01,34,Retail,Mobile App,0,0,0.37771175376587096
4048,US,South,2023-06-05,26,Retail,Web,0,0,0.3566891107674386
4049,CA,West,2023-10-14,29,SMB,Mobile App,0,0,0.6381634540875918
4050,US,South,2024-01-21,26,Retail,Web,1,1,0.29186809569384786
4051,US,West,2023-04-12,41,Retail,Web,0,0,0.4561984038260204
4052,AU,West,2023-03-05,18,Retail,Mobile App,0,0,0.3492594519645467
4053,US,South,2023-05-15,27,Retail,Web,0,0,0.8907675052910409
4054,US,Northeast,2023-09-29,25,Retail,In-Store,0,0,0.38212160010322943
4055,US,West,2023-08-13,40,Retail,Mobile App,0,1,0.3448234472778399
4056,UK,Midwest,2023-05-16,26,Retail,Web,0,1,0.15577533910051117
4057,US,Northeast,2023-08-25,27,Retail,In-Store,0,0,0.4231710404949135
4058,US,Northeast,2023-07-30,41,Retail,Mobile App,0,0,0.7446135473327249
4059,US,South,2023-02-05,29,Retail,Web,0,1,0.15948991153333086
4060,IN,West,2024-03-10,34,Retail,In-Store,0,1,0.024219349143201674
4061,IN,South,2023-06-15,32,Retail,Web,0,0,0.7474668311440724
4062,UK,Midwest,2023-11-15,43,Retail,Web,0,1,0.16068260597640538
4063,US,South,2024-08-23,45,Retail,Web,0,1,0.3266477849913375
4064,CA,Northeast,2023-06-18,33,Retail,Partner,1,1,0.13207329731079473
4065,US,West,2024-05-24,36,Retail,Web,0,0,0.39224007025650026
4066,US,Midwest,2023-04-19,34,Retail,Mobile App,0,1,0.2545079287951911
4067,IN,West,2023-09-21,34,Retail,Partner,0,0,0.36013266548870426
4068,US,South,2024-02-23,37,Retail,Mobile App,0,0,0.33496940132622177
4069,IN,Midwest,2023-07-21,30,Retail,Mobile App,0,0,0.6169386548593647
4070,IN,South,2024-01-08,27,Retail,In-Store,0,0,0.4678864221912704
4071,US,Northeast,2023-05-16,29,Enterprise,Web,1,1,0.25454997918039923
4072,CA,Northeast,2024-08-21,37,Retail,Mobile App,0,1,0.12553393144690378
4073,US,Northeast,2023-05-26,43,SMB,Mobile App,0,0,0.5030840729520158
4074,IN,Midwest,2023-08-27,33,Retail,Web,0,0,0.4592282833027312
4075,CA,Midwest,2023-04-04,37,Retail,Web,0,0,0.6563348338116142
4076,CA,West,2023-04-13,54,SMB,Mobile App,0,0,0.6858693807230308
4077,US,Northeast,2024-07-11,18,SMB,Mobile App,0,0,0.38973740742001806
4078,CA,Northeast,2023-07-31,37,Retail,Web,0,1,0.216161449928072
4079,UK,West,2023-08-23,22,Enterprise,Web,0,0,0.3060598874460609
4080,AU,Northeast,2023-09-29,37,Enterprise,Mobile App,0,1,0.20602689409829644
4081,US,Northeast,2023-06-24,34,Retail,Mobile App,0,0,0.5666778120710796
4082,US,South,2023-04-24,38,Retail,Web,0,0,0.42925806671588373
4083,US,South,2023-12-06,23,Retail,Web,0,1,0.2426296756088307
4084,CA,South,2024-04-06,27,Retail,Web,0,1,0.1389288079867519
4085,US,Northeast,2023-07-22,48,Retail,Mobile App,0,0,0.4900139243089121
4086,US,West,2023-10-15,28,Retail,Mobile App,0,0,0.4647373643282122
4087,US,South,2023-07-03,31,Retail,Web,0,0,0.8308717805499304
4088,US,West,2024-04-20,29,Retail,Web,1,0,0.6901315099254344
4089,UK,South,2023-03-15,38,Retail,Mobile App,0,0,0.4432303033634577
4090,IN,West,2024-02-05,18,SMB,Web,1,1,0.14441555580649407
4091,IN,West,2023-09-04,30,Retail,Mobile App,0,0,0.407428546821482
4092,UK,Midwest,2023-09-18,34,Retail,Web,0,0,0.4054886771969205
4093,US,Northeast,2023-11-03,35,Retail,Web,0,0,0.5021872149554223
4094,IN,South,2024-03-22,39,Retail,Mobile App,0,0,0.5591218806577317
4095,AU,Midwest,2023-06-26,34,Retail,In-Store,0,1,0.26607344441126257
4096,US,Midwest,2023-03-12,39,Retail,Web,0,1,0.15012772735460372
