order_id,customer_id,order_date,product_id,quantity,list_price,discount,unit_price_paid,day_of_week
23560,3899,2023-04-30,61,1,14.43,0.0,14.43,6
23560,3899,2023-04-30,64,1,26.74,0.0,26.74,6
23560,3899,2023-04-30,98,4,22.8,0.0,22.8,6
23560,3899,2023-04-30,24,3,11.65,0.0,11.65,6
23561,3899,2024-11-25,80,2,18.82,0.0,18.82,0
23561,3899,2024-11-25,84,3,13.4,0.0,13.4,0
23561,3899,2024-11-25,95,2,15.41,0.0,15.41,0
23562,3899,2024-05-24,42,3,12.19,0.1,10.97,4
23562,3899,2024-05-24,72,3,14.42,0.0,14.42,4
23562,3899,2024-05-24,120,1,16.85,0.0,16.85,4
23562,3899,2024-05-24,24,2,11.65,0.0,11.65,4
23563,3900,2025-04-06,6,1,20.91,0.0,20.91,6
23563,3900,2025-04-06,57,4,7.05,0.0,7.05,6
23563,3900,2025-04-06,82,1,14.34,0.0,14.34,6
23564,3900,2025-06-25,32,1,14.63,0.0,14.63,2
23564,3900,2025-06-25,42,1,12.19,0.0,12.19,2
23564,3900,2025-06-25,48,1,9.75,0.1,8.78,2
23565,3900,2024-03-02,24,5,11.65,0.0,11.65,5
23565,3900,2024-03-02,7,1,9.67,0.0,9.67,5
23565,3900,2024-03-02,115,3,48.22,0.05,45.81,5
23566,3900,2024-03-10,106,3,11.62,0.05,11.04,6
23566,3900,2024-03-10,55,1,11.53,0.05,10.95,6
23567,3900,2023-05-12,52,1,28.02,0.1,25.22,4
23568,3900,2023-06-27,10,2,11.84,0.1,10.66,1
23568,3900,2023-06-27,99,5,13.34,0.1,12.01,1
23568,3900,2023-06-27,96,2,21.66,0.0,21.66,1
23568,3900,2023-06-27,69,1,11.49,0.05,10.92,1
23569,3901,2023-04-06,9,5,13.8,0.0,13.8,3
23570,3901,2023-03-14,91,1,16.64,0.2,13.31,1
23571,3901,2023-01-03,54,2,7.63,0.05,7.25,1
23571,3901,2023-01-03,28,1,21.55,0.1,19.39,1
23572,3901,2024-01-21,86,1,17.97,0.0,17.97,6
23572,3901,2024-01-21,5,1,10.11,0.0,10.11,6
23572,3901,2024-01-21,68,3,10.19,0.0,10.19,6
23573,3901,2025-01-23,31,3,19.98,0.1,17.98,3
23573,3901,2025-01-23,89,1,17.77,0.0,17.77,3
23573,3901,2025-01-23,76,2,20.34,0.0,20.34,3
23573,3901,2025-01-23,83,2,11.29,0.05,10.73,3
23573,3901,2025-01-23,37,4,25.1,0.05,23.84,3
23573,3901,2025-01-23,74,4,6.0,0.1,5.4,3
23574,3902,2024-01-27,63,1,8.19,0.0,8.19,5
23575,3902,2023-08-22,56,1,14.94,0.0,14.94,1
23575,3902,2023-08-22,10,1,11.84,0.0,11.84,1
23575,3902,2023-08-22,105,2,21.94,0.05,20.84,1
23576,3902,2025-08-07,4,4,12.88,0.0,12.88,3
23576,3902,2025-08-07,62,3,25.25,0.1,22.73,3
23576,3902,2025-08-07,98,1,22.8,0.2,18.24,3
23576,3902,2025-08-07,99,3,13.34,0.1,12.01,3
23577,3902,2023-04-28,57,4,7.05,0.05,6.7,4
23578,3902,2024-08-14,41,3,6.69,0.0,6.69,2
23578,3902,2024-08-14,108,1,13.49,0.0,13.49,2
23578,3902,2024-08-14,83,5,11.29,0.0,11.29,2
23579,3902,2023-03-10,20,1,14.67,0.05,13.94,4
23580,3902,2024-08-03,107,1,11.41,0.0,11.41,5
23581,3902,2025-08-17,53,2,15.29,0.0,15.29,6
23581,3902,2025-08-17,104,4,25.94,0.05,24.64,6
23581,3902,2025-08-17,85,1,15.69,0.0,15.69,6
23582,3902,2025-04-17,8,1,9.78,0.0,9.78,3
23583,3903,2023-07-13,65,4,32.97,0.0,32.97,3
23583,3903,2023-07-13,111,1,9.41,0.0,9.41,3
23583,3903,2023-07-13,15,1,16.71,0.05,15.87,3
23583,3903,2023-07-13,96,1,21.66,0.2,17.33,3
23584,3903,2023-05-13,113,2,10.77,0.1,9.69,5
23584,3903,2023-05-13,107,5,11.41,0.1,10.27,5
23585,3903,2024-10-20,117,4,19.98,0.05,18.98,6
23586,3903,2024-03-13,77,2,10.93,0.05,10.38,2
23587,3903,2024-01-18,61,3,14.43,0.0,14.43,3
23588,3904,2024-12-05,48,1,9.75,0.0,9.75,3
23588,3904,2024-12-05,61,1,14.43,0.0,14.43,3
23588,3904,2024-12-05,105,1,21.94,0.05,20.84,3
23589,3904,2023-07-11,111,4,9.41,0.0,9.41,1
23589,3904,2023-07-11,11,1,11.12,0.2,8.9,1
23590,3904,2024-01-19,57,1,7.05,0.0,7.05,4
23590,3904,2024-01-19,22,2,15.9,0.1,14.31,4
23591,3904,2025-02-19,85,1,15.69,0.05,14.91,2
23591,3904,2025-02-19,94,1,26.05,0.0,26.05,2
23592,3904,2024-12-17,77,2,10.93,0.1,9.84,1
23592,3904,2024-12-17,85,2,15.69,0.05,14.91,1
23592,3904,2024-12-17,54,1,7.63,0.1,6.87,1
23592,3904,2024-12-17,119,2,28.82,0.1,25.94,1
23592,3904,2024-12-17,102,1,16.12,0.0,16.12,1
23593,3904,2024-05-26,30,2,13.98,0.0,13.98,6
23593,3904,2024-05-26,25,2,10.33,0.05,9.81,6
23593,3904,2024-05-26,116,1,15.0,0.0,15.0,6
23593,3904,2024-05-26,93,1,14.48,0.0,14.48,6
23594,3904,2025-08-04,50,3,12.64,0.0,12.64,0
23594,3904,2025-08-04,95,4,15.41,0.05,14.64,0
23595,3904,2024-12-18,44,1,19.05,0.0,19.05,2
23595,3904,2024-12-18,16,2,8.76,0.0,8.76,2
23595,3904,2024-12-18,90,3,12.36,0.0,12.36,2
23595,3904,2024-12-18,54,2,7.63,0.0,7.63,2
23596,3904,2023-09-05,89,2,17.77,0.0,17.77,1
23596,3904,2023-09-05,115,2,48.22,0.0,48.22,1
23596,3904,2023-09-05,56,4,14.94,0.2,11.95,1
23596,3904,2023-09-05,101,1,12.22,0.0,12.22,1
23597,3905,2023-01-20,61,1,14.43,0.0,14.43,4
23597,3905,2023-01-20,22,3,15.9,0.0,15.9,4
23598,3905,2023-10-27,108,1,13.49,0.0,13.49,4
23598,3905,2023-10-27,120,2,16.85,0.0,16.85,4
23599,3905,2023-06-18,45,1,13.2,0.0,13.2,6
23599,3905,2023-06-18,99,2,13.34,0.0,13.34,6
23600,3905,2023-01-09,91,2,16.64,0.1,14.98,0
23600,3905,2023-01-09,87,1,15.08,0.05,14.33,0
23600,3905,2023-01-09,62,5,25.25,0.05,23.99,0
23600,3905,2023-01-09,45,4,13.2,0.0,13.2,0
23601,3905,2023-08-02,12,3,9.88,0.0,9.88,2
23601,3905,2023-08-02,1,2,30.31,0.0,30.31,2
23601,3905,2023-08-02,106,2,11.62,0.05,11.04,2
23602,3905,2025-04-20,56,1,14.94,0.0,14.94,6
23602,3905,2025-04-20,115,3,48.22,0.1,43.4,6
23602,3905,2025-04-20,60,2,20.38,0.0,20.38,6
23603,3905,2023-02-04,26,1,18.87,0.0,18.87,5
23603,3905,2023-02-04,33,1,21.63,0.1,19.47,5
23603,3905,2023-02-04,48,2,9.75,0.0,9.75,5
23603,3905,2023-02-04,41,4,6.69,0.0,6.69,5
23604,3905,2023-11-08,63,2,8.19,0.1,7.37,2
23605,3905,2024-02-05,63,1,8.19,0.1,7.37,0
23605,3905,2024-02-05,63,2,8.19,0.0,8.19,0
23606,3905,2023-02-11,16,2,8.76,0.0,8.76,5
23607,3905,2023-08-28,29,3,10.64,0.05,10.11,0
23607,3905,2023-08-28,53,2,15.29,0.0,15.29,0
23607,3905,2023-08-28,111,1,9.41,0.1,8.47,0
23608,3906,2025-01-06,59,1,16.88,0.0,16.88,0
23608,3906,2025-01-06,87,1,15.08,0.0,15.08,0
23608,3906,2025-01-06,58,4,13.72,0.0,13.72,0
23609,3906,2024-06-30,57,2,7.05,0.0,7.05,6
23609,3906,2024-06-30,38,3,12.76,0.1,11.48,6
23609,3906,2024-06-30,18,1,24.3,0.05,23.09,6
23610,3906,2024-05-22,45,1,13.2,0.0,13.2,2
23611,3907,2025-08-23,53,3,15.29,0.0,15.29,5
23612,3907,2024-07-22,109,2,19.39,0.0,19.39,0
23612,3907,2024-07-22,63,1,8.19,0.0,8.19,0
23612,3907,2024-07-22,20,2,14.67,0.1,13.2,0
23613,3907,2025-06-11,17,2,17.56,0.0,17.56,2
23613,3907,2025-06-11,51,2,7.45,0.05,7.08,2
23613,3907,2025-06-11,68,2,10.19,0.0,10.19,2
23613,3907,2025-06-11,84,1,13.4,0.0,13.4,2
23614,3907,2023-07-03,68,6,10.19,0.0,10.19,0
23614,3907,2023-07-03,104,3,25.94,0.0,25.94,0
23615,3908,2024-03-16,47,2,18.45,0.0,18.45,5
23615,3908,2024-03-16,43,1,18.41,0.1,16.57,5
23616,3908,2023-11-20,26,3,18.87,0.1,16.98,0
23617,3908,2024-11-10,57,3,7.05,0.05,6.7,6
23617,3908,2024-11-10,117,3,19.98,0.0,19.98,6
23617,3908,2024-11-10,60,3,20.38,0.0,20.38,6
23618,3908,2025-07-24,90,1,12.36,0.0,12.36,3
23618,3908,2025-07-24,71,1,10.43,0.2,8.34,3
23619,3908,2023-08-28,48,1,9.75,0.0,9.75,0
23619,3908,2023-08-28,114,2,31.19,0.0,31.19,0
23619,3908,2023-08-28,116,4,15.0,0.05,14.25,0
23620,3908,2023-12-04,72,1,14.42,0.0,14.42,0
23620,3908,2023-12-04,14,2,11.66,0.0,11.66,0
23620,3908,2023-12-04,108,2,13.49,0.05,12.82,0
23620,3908,2023-12-04,119,1,28.82,0.0,28.82,0
23621,3908,2023-04-06,112,3,15.29,0.0,15.29,3
23621,3908,2023-04-06,6,2,20.91,0.2,16.73,3
23622,3908,2025-06-15,91,3,16.64,0.0,16.64,6
23622,3908,2025-06-15,105,1,21.94,0.0,21.94,6
23623,3909,2025-03-25,33,1,21.63,0.0,21.63,1
23623,3909,2025-03-25,57,4,7.05,0.0,7.05,1
23623,3909,2025-03-25,101,1,12.22,0.1,11.0,1
23623,3909,2025-03-25,46,1,23.38,0.1,21.04,1
23623,3909,2025-03-25,109,2,19.39,0.0,19.39,1
23624,3909,2023-08-14,110,1,28.44,0.0,28.44,0
23624,3909,2023-08-14,27,3,8.87,0.05,8.43,0
23624,3909,2023-08-14,51,2,7.45,0.05,7.08,0
23624,3909,2023-08-14,90,4,12.36,0.05,11.74,0
23625,3909,2024-09-01,16,3,8.76,0.0,8.76,6
23625,3909,2024-09-01,104,1,25.94,0.0,25.94,6
23626,3909,2025-07-19,27,3,8.87,0.0,8.87,5
23626,3909,2025-07-19,71,2,10.43,0.0,10.43,5
23626,3909,2025-07-19,68,3,10.19,0.1,9.17,5
23626,3909,2025-07-19,3,1,30.35,0.0,30.35,5
23627,3909,2024-05-15,31,2,19.98,0.0,19.98,2
23627,3909,2024-05-15,95,1,15.41,0.1,13.87,2
23628,3909,2025-07-29,95,1,15.41,0.05,14.64,1
23628,3909,2025-07-29,51,1,7.45,0.0,7.45,1
23628,3909,2025-07-29,28,2,21.55,0.0,21.55,1
23629,3909,2024-10-11,98,2,22.8,0.0,22.8,4
23629,3909,2024-10-11,46,1,23.38,0.0,23.38,4
23629,3909,2024-10-11,80,1,18.82,0.1,16.94,4
23629,3909,2024-10-11,42,2,12.19,0.0,12.19,4
23630,3910,2023-06-21,76,1,20.34,0.1,18.31,2
23630,3910,2023-06-21,44,1,19.05,0.0,19.05,2
23631,3910,2023-03-31,118,1,12.81,0.05,12.17,4
23631,3910,2023-03-31,38,3,12.76,0.2,10.21,4
23632,3910,2025-08-08,7,1,9.67,0.0,9.67,4
23632,3910,2025-08-08,83,4,11.29,0.0,11.29,4
23633,3910,2025-02-16,48,2,9.75,0.0,9.75,6
23634,3910,2025-03-28,80,2,18.82,0.0,18.82,4
23634,3910,2025-03-28,25,1,10.33,0.05,9.81,4
23634,3910,2025-03-28,54,3,7.63,0.2,6.1,4
23635,3910,2023-08-27,54,2,7.63,0.0,7.63,6
23636,3910,2023-09-23,25,1,10.33,0.2,8.26,5
23636,3910,2023-09-23,75,3,37.4,0.0,37.4,5
23636,3910,2023-09-23,10,2,11.84,0.0,11.84,5
23636,3910,2023-09-23,78,2,11.35,0.0,11.35,5
23636,3910,2023-09-23,101,1,12.22,0.0,12.22,5
23637,3911,2023-08-11,55,1,11.53,0.2,9.22,4
23637,3911,2023-08-11,47,1,18.45,0.0,18.45,4
23638,3911,2023-03-12,13,1,16.87,0.0,16.87,6
23638,3911,2023-03-12,68,1,10.19,0.0,10.19,6
23638,3911,2023-03-12,20,1,14.67,0.1,13.2,6
23639,3911,2025-05-21,3,1,30.35,0.0,30.35,2
23639,3911,2025-05-21,3,1,30.35,0.0,30.35,2
23639,3911,2025-05-21,77,1,10.93,0.0,10.93,2
23640,3912,2025-05-28,35,1,12.39,0.1,11.15,2
23640,3912,2025-05-28,8,1,9.78,0.0,9.78,2
23640,3912,2025-05-28,41,2,6.69,0.0,6.69,2
23641,3912,2023-06-22,116,3,15.0,0.0,15.0,3
23641,3912,2023-06-22,75,1,37.4,0.0,37.4,3
23641,3912,2023-06-22,24,3,11.65,0.0,11.65,3
23642,3912,2024-03-31,15,4,16.71,0.0,16.71,6
23642,3912,2024-03-31,73,1,10.41,0.0,10.41,6
23643,3912,2024-06-03,71,1,10.43,0.05,9.91,0
23643,3912,2024-06-03,84,2,13.4,0.0,13.4,0
23643,3912,2024-06-03,88,1,18.9,0.1,17.01,0
23643,3912,2024-06-03,88,2,18.9,0.0,18.9,0
23644,3912,2023-11-05,90,1,12.36,0.0,12.36,6
23645,3912,2023-04-14,110,3,28.44,0.0,28.44,4
23645,3912,2023-04-14,39,3,7.93,0.2,6.34,4
23646,3912,2025-06-14,26,1,18.87,0.0,18.87,5
23647,3913,2023-02-27,118,1,12.81,0.0,12.81,0
23648,3913,2025-06-05,38,1,12.76,0.05,12.12,3
23648,3913,2025-06-05,75,1,37.4,0.05,35.53,3
23648,3913,2025-06-05,2,1,9.46,0.0,9.46,3
23649,3913,2025-07-13,90,2,12.36,0.1,11.12,6
23650,3913,2023-09-19,103,2,8.58,0.0,8.58,1
23650,3913,2023-09-19,33,2,21.63,0.1,19.47,1
23650,3913,2023-09-19,101,4,12.22,0.05,11.61,1
23651,3913,2025-02-03,97,3,9.42,0.05,8.95,0
23651,3913,2025-02-03,47,5,18.45,0.05,17.53,0
23652,3914,2023-05-31,21,1,6.29,0.0,6.29,2
23652,3914,2023-05-31,109,2,19.39,0.0,19.39,2
23652,3914,2023-05-31,77,2,10.93,0.05,10.38,2
23653,3914,2025-02-21,52,2,28.02,0.0,28.02,4
23653,3914,2025-02-21,52,2,28.02,0.0,28.02,4
23653,3914,2025-02-21,79,1,22.5,0.0,22.5,4
23654,3914,2024-04-28,95,2,15.41,0.0,15.41,6
23654,3914,2024-04-28,72,1,14.42,0.0,14.42,6
23655,3914,2023-11-27,46,2,23.38,0.1,21.04,0
23655,3914,2023-11-27,58,2,13.72,0.05,13.03,0
23656,3914,2023-01-20,74,1,6.0,0.05,5.7,4
23656,3914,2023-01-20,110,1,28.44,0.0,28.44,4
23656,3914,2023-01-20,48,2,9.75,0.0,9.75,4
23657,3914,2023-10-21,38,1,12.76,0.05,12.12,5
23657,3914,2023-10-21,105,2,21.94,0.0,21.94,5
23657,3914,2023-10-21,54,3,7.63,0.0,7.63,5
23658,3914,2024-06-27,67,4,12.03,0.0,12.03,3
23658,3914,2024-06-27,65,5,32.97,0.05,31.32,3
23658,3914,2024-06-27,5,2,10.11,0.05,9.6,3
23658,3914,2024-06-27,112,1,15.29,0.0,15.29,3
23659,3914,2024-10-01,111,4,9.41,0.0,9.41,1
23660,3914,2025-06-04,85,2,15.69,0.0,15.69,2
23660,3914,2025-06-04,27,1,8.87,0.05,8.43,2
23660,3914,2025-06-04,88,1,18.9,0.2,15.12,2
23661,3915,2024-07-27,87,1,15.08,0.0,15.08,5
23661,3915,2024-07-27,94,1,26.05,0.0,26.05,5
23661,3915,2024-07-27,107,1,11.41,0.0,11.41,5
23662,3915,2025-08-02,96,2,21.66,0.0,21.66,5
23663,3916,2024-10-06,118,2,12.81,0.2,10.25,6
23663,3916,2024-10-06,90,1,12.36,0.0,12.36,6
23663,3916,2024-10-06,29,1,10.64,0.1,9.58,6
23664,3916,2024-06-30,2,4,9.46,0.1,8.51,6
23664,3916,2024-06-30,59,1,16.88,0.0,16.88,6
23664,3916,2024-06-30,43,1,18.41,0.0,18.41,6
23664,3916,2024-06-30,40,1,13.32,0.1,11.99,6
23665,3916,2023-05-28,105,1,21.94,0.05,20.84,6
23665,3916,2023-05-28,114,1,31.19,0.2,24.95,6
23665,3916,2023-05-28,36,3,8.77,0.0,8.77,6
23666,3916,2023-10-14,93,2,14.48,0.2,11.58,5
23666,3916,2023-10-14,108,1,13.49,0.2,10.79,5
23666,3916,2023-10-14,6,4,20.91,0.1,18.82,5
23666,3916,2023-10-14,43,5,18.41,0.0,18.41,5
23667,3916,2024-05-03,41,3,6.69,0.2,5.35,4
23667,3916,2024-05-03,91,3,16.64,0.0,16.64,4
23668,3917,2023-03-20,20,3,14.67,0.05,13.94,0
23669,3917,2023-12-08,7,2,9.67,0.1,8.7,4
23669,3917,2023-12-08,35,3,12.39,0.0,12.39,4
23669,3917,2023-12-08,68,3,10.19,0.1,9.17,4
23670,3917,2024-05-17,72,1,14.42,0.1,12.98,4
23670,3917,2024-05-17,51,3,7.45,0.0,7.45,4
23670,3917,2024-05-17,73,1,10.41,0.0,10.41,4
23671,3917,2024-01-07,32,1,14.63,0.05,13.9,6
23671,3917,2024-01-07,118,3,12.81,0.0,12.81,6
23671,3917,2024-01-07,28,3,21.55,0.0,21.55,6
23672,3917,2023-07-29,84,1,13.4,0.0,13.4,5
23672,3917,2023-07-29,56,2,14.94,0.0,14.94,5
23672,3917,2023-07-29,120,5,16.85,0.0,16.85,5
23673,3917,2024-04-05,109,1,19.39,0.05,18.42,4
23673,3917,2024-04-05,2,3,9.46,0.2,7.57,4
23674,3918,2024-07-24,80,4,18.82,0.1,16.94,2
23674,3918,2024-07-24,120,1,16.85,0.0,16.85,2
23675,3918,2024-06-25,96,1,21.66,0.0,21.66,1
23675,3918,2024-06-25,26,2,18.87,0.1,16.98,1
23676,3918,2023-05-09,22,1,15.9,0.0,15.9,1
23676,3918,2023-05-09,94,3,26.05,0.0,26.05,1
23676,3918,2023-05-09,78,2,11.35,0.1,10.21,1
23677,3918,2023-03-25,79,4,22.5,0.05,21.38,5
23677,3918,2023-03-25,30,3,13.98,0.05,13.28,5
23678,3918,2023-04-27,29,2,10.64,0.05,10.11,3
23678,3918,2023-04-27,46,4,23.38,0.2,18.7,3
23679,3918,2025-07-29,110,1,28.44,0.0,28.44,1
23679,3918,2025-07-29,108,1,13.49,0.0,13.49,1
23679,3918,2025-07-29,113,1,10.77,0.0,10.77,1
23680,3919,2023-02-25,109,2,19.39,0.05,18.42,5
23680,3919,2023-02-25,68,5,10.19,0.0,10.19,5
23681,3919,2023-11-25,24,1,11.65,0.0,11.65,5
23681,3919,2023-11-25,4,2,12.88,0.05,12.24,5
23681,3919,2023-11-25,48,1,9.75,0.0,9.75,5
23681,3919,2023-11-25,21,2,6.29,0.0,6.29,5
23681,3919,2023-11-25,12,5,9.88,0.05,9.39,5
23682,3919,2024-11-29,6,2,20.91,0.0,20.91,4
23682,3919,2024-11-29,20,1,14.67,0.0,14.67,4
23683,3919,2024-04-20,4,3,12.88,0.0,12.88,5
23683,3919,2024-04-20,43,1,18.41,0.0,18.41,5
23683,3919,2024-04-20,24,2,11.65,0.0,11.65,5
23684,3919,2023-03-01,33,1,21.63,0.0,21.63,2
23684,3919,2023-03-01,84,2,13.4,0.1,12.06,2
23684,3919,2023-03-01,103,4,8.58,0.0,8.58,2
23685,3919,2023-02-13,5,1,10.11,0.0,10.11,0
23685,3919,2023-02-13,45,2,13.2,0.0,13.2,0
23685,3919,2023-02-13,4,1,12.88,0.0,12.88,0
23685,3919,2023-02-13,78,3,11.35,0.05,10.78,0
23685,3919,2023-02-13,103,3,8.58,0.05,8.15,0
23686,3920,2024-07-10,81,1,17.56,0.0,17.56,2
23686,3920,2024-07-10,4,1,12.88,0.0,12.88,2
23686,3920,2024-07-10,112,1,15.29,0.05,14.53,2
23686,3920,2024-07-10,88,4,18.9,0.0,18.9,2
23687,3920,2023-06-06,112,3,15.29,0.0,15.29,1
23687,3920,2023-06-06,44,2,19.05,0.1,17.14,1
23688,3920,2025-01-15,120,1,16.85,0.1,15.17,2
23688,3920,2025-01-15,18,2,24.3,0.0,24.3,2
23688,3920,2025-01-15,52,5,28.02,0.2,22.42,2
23689,3920,2023-05-19,60,1,20.38,0.1,18.34,4
23689,3920,2023-05-19,86,4,17.97,0.05,17.07,4
23690,3920,2025-06-04,60,5,20.38,0.0,20.38,2
23691,3920,2023-10-18,76,3,20.34,0.05,19.32,2
23691,3920,2023-10-18,11,6,11.12,0.0,11.12,2
23691,3920,2023-10-18,109,4,19.39,0.0,19.39,2
23692,3920,2024-11-15,107,5,11.41,0.05,10.84,4
23693,3920,2024-08-30,35,2,12.39,0.0,12.39,4
23693,3920,2024-08-30,47,2,18.45,0.0,18.45,4
23694,3921,2023-01-12,81,2,17.56,0.0,17.56,3
23694,3921,2023-01-12,82,1,14.34,0.05,13.62,3
23694,3921,2023-01-12,14,1,11.66,0.2,9.33,3
23695,3921,2024-11-25,65,4,32.97,0.0,32.97,0
23695,3921,2024-11-25,81,2,17.56,0.0,17.56,0
23695,3921,2024-11-25,46,1,23.38,0.0,23.38,0
23695,3921,2024-11-25,99,2,13.34,0.0,13.34,0
23696,3921,2025-05-10,20,1,14.67,0.0,14.67,5
23696,3921,2025-05-10,76,2,20.34,0.0,20.34,5
23696,3921,2025-05-10,22,2,15.9,0.0,15.9,5
23697,3921,2024-10-05,115,3,48.22,0.0,48.22,5
23698,3921,2023-09-15,79,3,22.5,0.0,22.5,4
23698,3921,2023-09-15,106,1,11.62,0.0,11.62,4
23699,3921,2023-12-05,3,3,30.35,0.0,30.35,1
23699,3921,2023-12-05,43,1,18.41,0.0,18.41,1
23699,3921,2023-12-05,34,4,21.74,0.0,21.74,1
23699,3921,2023-12-05,41,1,6.69,0.0,6.69,1
23700,3921,2024-02-15,13,2,16.87,0.0,16.87,3
23700,3921,2024-02-15,61,3,14.43,0.05,13.71,3
23701,3921,2025-08-31,44,1,19.05,0.0,19.05,6
23701,3921,2025-08-31,30,1,13.98,0.0,13.98,6
23702,3922,2023-01-10,29,1,10.64,0.0,10.64,1
23703,3922,2025-01-01,95,1,15.41,0.0,15.41,2
23703,3922,2025-01-01,108,2,13.49,0.0,13.49,2
23704,3922,2024-01-21,77,3,10.93,0.05,10.38,6
23704,3922,2024-01-21,99,2,13.34,0.0,13.34,6
23704,3922,2024-01-21,107,1,11.41,0.0,11.41,6
23705,3922,2023-02-12,60,1,20.38,0.0,20.38,6
23705,3922,2023-02-12,44,1,19.05,0.0,19.05,6
23706,3922,2023-01-03,32,3,14.63,0.0,14.63,1
23706,3922,2023-01-03,107,3,11.41,0.05,10.84,1
23707,3923,2025-08-31,12,2,9.88,0.0,9.88,6
23707,3923,2025-08-31,3,3,30.35,0.05,28.83,6
23707,3923,2025-08-31,75,3,37.4,0.05,35.53,6
23708,3923,2024-06-22,35,5,12.39,0.0,12.39,5
23708,3923,2024-06-22,96,1,21.66,0.0,21.66,5
23708,3923,2024-06-22,78,1,11.35,0.0,11.35,5
23708,3923,2024-06-22,104,2,25.94,0.0,25.94,5
23709,3923,2024-09-21,30,2,13.98,0.1,12.58,5
23709,3923,2024-09-21,26,1,18.87,0.1,16.98,5
23710,3923,2024-09-23,94,4,26.05,0.0,26.05,0
23710,3923,2024-09-23,100,3,14.93,0.0,14.93,0
23711,3923,2024-08-17,117,1,19.98,0.1,17.98,5
23711,3923,2024-08-17,38,3,12.76,0.0,12.76,5
23712,3924,2025-05-18,103,2,8.58,0.0,8.58,6
23713,3924,2024-10-13,40,2,13.32,0.05,12.65,6
23713,3924,2024-10-13,52,1,28.02,0.1,25.22,6
23713,3924,2024-10-13,36,1,8.77,0.0,8.77,6
23714,3924,2024-12-27,89,1,17.77,0.05,16.88,4
23714,3924,2024-12-27,17,2,17.56,0.0,17.56,4
23714,3924,2024-12-27,41,4,6.69,0.0,6.69,4
23715,3924,2025-01-31,89,2,17.77,0.0,17.77,4
23715,3924,2025-01-31,38,1,12.76,0.05,12.12,4
23715,3924,2025-01-31,72,1,14.42,0.0,14.42,4
23715,3924,2025-01-31,36,3,8.77,0.0,8.77,4
23716,3924,2024-01-04,5,4,10.11,0.0,10.11,3
23716,3924,2024-01-04,35,4,12.39,0.1,11.15,3
23717,3925,2023-08-11,52,3,28.02,0.05,26.62,4
23717,3925,2023-08-11,6,1,20.91,0.1,18.82,4
23717,3925,2023-08-11,16,1,8.76,0.0,8.76,4
23717,3925,2023-08-11,9,2,13.8,0.1,12.42,4
23718,3925,2024-07-18,105,2,21.94,0.1,19.75,3
23718,3925,2024-07-18,119,7,28.82,0.0,28.82,3
23719,3925,2025-08-30,36,2,8.77,0.1,7.89,5
23719,3925,2025-08-30,86,4,17.97,0.0,17.97,5
23720,3925,2023-07-05,96,4,21.66,0.0,21.66,2
23720,3925,2023-07-05,18,1,24.3,0.0,24.3,2
23721,3925,2023-03-26,89,4,17.77,0.0,17.77,6
23722,3925,2025-06-20,67,4,12.03,0.0,12.03,4
23722,3925,2025-06-20,82,2,14.34,0.0,14.34,4
23722,3925,2025-06-20,81,2,17.56,0.0,17.56,4
23723,3925,2025-08-31,110,1,28.44,0.05,27.02,6
23723,3925,2025-08-31,22,1,15.9,0.0,15.9,6
23723,3925,2025-08-31,70,5,12.34,0.0,12.34,6
23723,3925,2025-08-31,70,2,12.34,0.05,11.72,6
23724,3925,2025-02-12,48,3,9.75,0.05,9.26,2
23725,3925,2024-07-06,100,1,14.93,0.0,14.93,5
23725,3925,2024-07-06,19,3,17.68,0.0,17.68,5
23726,3926,2024-03-11,120,3,16.85,0.05,16.01,0
23726,3926,2024-03-11,69,1,11.49,0.05,10.92,0
23726,3926,2024-03-11,34,1,21.74,0.0,21.74,0
23727,3926,2025-01-15,37,2,25.1,0.0,25.1,2
23728,3926,2024-09-27,35,1,12.39,0.0,12.39,4
23729,3927,2023-02-09,40,1,13.32,0.0,13.32,3
23729,3927,2023-02-09,37,3,25.1,0.05,23.84,3
23730,3927,2023-11-27,113,6,10.77,0.1,9.69,0
23730,3927,2023-11-27,111,3,9.41,0.0,9.41,0
23730,3927,2023-11-27,16,2,8.76,0.1,7.88,0
23730,3927,2023-11-27,2,1,9.46,0.0,9.46,0
23731,3927,2024-04-03,76,1,20.34,0.05,19.32,2
23731,3927,2024-04-03,54,2,7.63,0.0,7.63,2
23731,3927,2024-04-03,89,1,17.77,0.0,17.77,2
23732,3927,2025-03-07,67,1,12.03,0.2,9.62,4
23733,3927,2023-06-07,95,1,15.41,0.0,15.41,2
23733,3927,2023-06-07,91,1,16.64,0.0,16.64,2
23734,3928,2024-05-03,68,2,10.19,0.0,10.19,4
23734,3928,2024-05-03,110,1,28.44,0.1,25.6,4
23734,3928,2024-05-03,49,1,14.68,0.0,14.68,4
23735,3928,2023-04-06,44,1,19.05,0.0,19.05,3
23735,3928,2023-04-06,119,2,28.82,0.0,28.82,3
23735,3928,2023-04-06,100,1,14.93,0.0,14.93,3
23736,3928,2023-05-13,62,2,25.25,0.0,25.25,5
23736,3928,2023-05-13,69,1,11.49,0.0,11.49,5
23737,3928,2023-10-27,48,4,9.75,0.0,9.75,4
23737,3928,2023-10-27,60,1,20.38,0.1,18.34,4
23737,3928,2023-10-27,48,1,9.75,0.2,7.8,4
23737,3928,2023-10-27,117,3,19.98,0.05,18.98,4
